timestamp	px_est	py_est	v_est	yaw_est	yawrate_est	sensor_type	NIS	px_meas	py_meas	px_gt	py_gt	vx_gt	vy_gt	yaw_gt	yawrate_gt	x_rmse	y_rmse	vx_rmse	vy_rmse
1477010456350000	-4.90568	1.43209	5.38166	4.29566	-0.106581	R	0.514196	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417	4.32404	-0.123349	0.0623296	0.080137	0.332276	0.261804
1477010456400000	-4.96497	1.19872	5.32008	4.3024	-0.0969026	L	4.9779	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799	4.31787	-0.130074	0.0625378	0.0800502	0.331754	0.261387
1477010456450000	-5.06022	0.982111	5.26341	4.29949	-0.0908515	R	1.13927	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468	4.31137	-0.136779	0.0627136	0.0799222	0.331186	0.260925
1477010456500000	-5.12115	0.750293	5.21298	4.30582	-0.0818636	L	3.96461	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848	4.30453	-0.143463	0.0626982	0.0797876	0.330575	0.260454
1477010456550000	-5.21515	0.455483	5.30273	4.31162	-0.0742197	R	5.23685	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127	4.29736	-0.150124	0.0626532	0.0797935	0.329968	0.260137
1477010456600000	-5.29003	0.215332	5.27488	4.3153	-0.0675057	L	1.53806	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303	4.28985	-0.156761	0.0625485	0.0798147	0.329398	0.259822
1477010456650000	-5.39936	-0.019367	5.25182	4.31817	-0.0441006	R	5.90369	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374	4.28201	-0.163373	0.0624474	0.0798336	0.328901	0.259517
1477010456700000	-5.47035	-0.257567	5.22409	4.32368	-0.0367789	L	1.6176	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335	4.27385	-0.169959	0.0623417	0.079868	0.328551	0.259226
1477010456750000	-5.59084	-0.439379	5.1482	4.29842	-0.0730852	R	3.84439	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185	4.26535	-0.176519	0.06223	0.079755	0.328096	0.258783
1477010456800000	-5.7274	-0.623464	5.08881	4.27267	-0.102003	L	2.69887	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919	4.25652	-0.183051	0.0621263	0.0796134	0.327562	0.258319
1477010456850000	-5.84254	-0.851348	5.12126	4.25124	-0.143359	R	5.43131	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536	4.24737	-0.189554	0.0620239	0.0794743	0.326978	0.257857
1477010456900000	-5.93787	-1.12059	5.17146	4.26024	-0.121474	L	1.44872	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032	4.23789	-0.196027	0.0619129	0.0793469	0.326439	0.25743
1477010456950000	-6.02646	-1.38916	5.21332	4.27072	-0.100455	R	2.80562	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404	4.22809	-0.202468	0.0618346	0.0793032	0.326009	0.257145
1477010457000000	-6.16508	-1.59612	5.18697	4.24989	-0.120945	L	1.08555	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648	4.21797	-0.208879	0.0617317	0.0792093	0.325515	0.25678
1477010457050000	-6.30913	-1.83269	5.26216	4.21947	-0.17551	R	4.06626	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762	4.20752	-0.215255	0.0616229	0.0791409	0.324937	0.256456
1477010457100000	-6.4152	-2.08277	5.27869	4.222	-0.16082	L	0.49077	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742	4.19676	-0.221599	0.0615198	0.0791535	0.324374	0.25625
1477010457150000	-6.56668	-2.28505	5.24381	4.19909	-0.177594	R	3.08025	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585	4.18568	-0.227907	0.0614139	0.0791003	0.323803	0.255918
1477010457200000	-6.71638	-2.49405	5.22893	4.17846	-0.192862	L	0.472077	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288	4.17429	-0.234179	0.0613297	0.0790173	0.32324	0.255535
1477010457250000	-6.87252	-2.70622	5.23246	4.15641	-0.21116	R	1.10851	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847	4.16258	-0.240414	0.0613003	0.07892	0.322713	0.255127
1477010457300000	-6.96443	-2.97628	5.27177	4.17536	-0.172494	L	2.50062	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326	4.15056	-0.246611	0.0611957	0.0789835	0.322156	0.254948
1477010457350000	-7.09319	-3.20008	5.2485	4.17201	-0.160742	R	0.277334	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523	4.13823	-0.252769	0.0610893	0.0790816	0.321629	0.254793
1477010457400000	-7.21797	-3.39467	5.20128	4.15873	-0.169122	L	1.39035	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632	4.12559	-0.258887	0.0609904	0.0790998	0.321121	0.254543
1477010457450000	-7.36394	-3.64303	5.24184	4.15624	-0.159369	R	4.45639	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586	4.11264	-0.264964	0.0608894	0.0792804	0.320638	0.254482
1477010457500000	-7.52359	-3.78008	5.14209	4.11606	-0.203373	L	4.82823	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738	4.09939	-0.271	0.0607848	0.0791938	0.320099	0.254088
1477010457550000	-7.66858	-3.98873	5.14885	4.10319	-0.209654	R	0.465138	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012	4.08584	-0.276993	0.0606807	0.0791096	0.319561	0.253711
1477010457600000	-7.82257	-4.21783	5.17695	4.09652	-0.203967	L	0.515874	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479	4.07199	-0.282942	0.0605771	0.0790878	0.31903	0.253411
1477010457650000	-7.97369	-4.43604	5.18365	4.08907	-0.199309	R	0.396275	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778	4.05785	-0.288846	0.060474	0.079118	0.318515	0.253176
1477010457700000	-8.13463	-4.67497	5.2263	4.08521	-0.190384	L	1.23327	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906	4.04341	-0.294705	0.0603718	0.0793219	0.318015	0.253141
1477010457750000	-8.27368	-4.87821	5.15289	4.08611	-0.16647	R	2.50815	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862	4.02867	-0.300517	0.0602773	0.0795509	0.317667	0.253086
1477010457800000	-8.40564	-5.09762	5.15345	4.08804	-0.153437	L	0.286965	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641	4.01365	-0.306282	0.060236	0.0799201	0.317471	0.253238
1477010457850000	-8.55221	-5.26431	5.05944	4.07437	-0.154334	R	3.89624	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242	3.99833	-0.311998	0.0602511	0.0801294	0.317439	0.253169
1477010457900000	-8.74286	-5.46272	5.08221	4.05189	-0.172545	L	1.73905	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663	3.98273	-0.317665	0.060198	0.0803812	0.317262	0.253116
1477010457950000	-8.90199	-5.6596	5.06897	4.04277	-0.171273	R	0.319608	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901	3.96685	-0.323282	0.0601746	0.0806852	0.317168	0.253124
1477010458000000	-9.05887	-5.84591	5.05486	4.03088	-0.175732	L	0.133982	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955	3.95068	-0.328848	0.0602061	0.0809966	0.317131	0.253168
1477010458050000	-9.19772	-6.00225	4.95585	4.02075	-0.172795	R	6.13437	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823	3.93424	-0.334362	0.060416	0.0811665	0.317382	0.253062
1477010458100000	-9.37681	-6.10373	4.87048	3.97644	-0.219196	L	4.73375	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503	3.91752	-0.339823	0.0606222	0.0810737	0.317435	0.252681
1477010458150000	-9.5526	-6.28605	4.88216	3.96247	-0.222718	R	0.921799	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994	3.90053	-0.34523	0.0608606	0.0809955	0.31748	0.252333
1477010458200000	-9.69168	-6.49582	4.89571	3.97171	-0.196895	L	0.549279	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295	3.88327	-0.350583	0.0614227	0.0810268	0.317831	0.252206
1477010458250000	-9.91461	-6.65526	4.95624	3.93246	-0.23768	R	7.0371	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404	3.86574	-0.355881	0.0617132	0.0810265	0.317727	0.252027
1477010458300000	-10.1178	-6.81944	4.96785	3.90727	-0.254123	L	0.642927	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321	3.84795	-0.361122	0.0619205	0.0810235	0.317513	0.251825
1477010458350000	-10.3032	-6.98093	4.9824	3.88842	-0.263557	R	1.01749	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046	3.82989	-0.366307	0.0621688	0.0810208	0.317251	0.251659
1477010458400000	-10.5325	-7.16151	5.03475	3.86445	-0.276045	L	3.62543	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577	3.81158	-0.371433	0.0622411	0.0811016	0.316864	0.251549
1477010458450000	-10.7388	-7.30259	5.03719	3.83604	-0.295297	R	1.86895	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916	3.793	-0.376501	0.06228	0.0811324	0.31642	0.251361
1477010458500000	-10.9849	-7.46424	5.0862	3.80517	-0.314398	L	3.54772	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062	3.77418	-0.381509	0.0621999	0.081207	0.315916	0.251147
1477010458550000	-11.174	-7.60338	5.04021	3.78783	-0.31624	R	1.25189	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015	3.7551	-0.386458	0.062146	0.0812541	0.315432	0.250897
1477010458600000	-11.3228	-7.75935	4.9947	3.79102	-0.293522	L	3.1547	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777	3.73578	-0.391345	0.0622998	0.0813565	0.315062	0.250812
1477010458650000	-11.5187	-7.88543	4.96013	3.7688	-0.303115	R	1.78609	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349	3.71621	-0.39617	0.0625194	0.0814109	0.314714	0.250661
1477010458700000	-11.6988	-7.9901	4.90509	3.74518	-0.314695	L	3.03353	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273	3.6964	-0.400933	0.062934	0.0813719	0.314418	0.250418
1477010458750000	-11.8925	-8.10212	4.82512	3.72212	-0.32388	R	1.77531	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924	3.67636	-0.405632	0.0634926	0.0812933	0.314241	0.250094
1477010458800000	-12.1075	-8.19273	4.80594	3.68653	-0.348214	L	0.673571	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932	3.65608	-0.410268	0.0640471	0.0811703	0.313995	0.249711
1477010458850000	-12.3344	-8.32098	4.89325	3.66682	-0.349643	R	2.7243	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756	3.63556	-0.414838	0.0645242	0.0810544	0.313606	0.249376
1477010458900000	-12.5381	-8.40198	4.8541	3.63579	-0.367101	L	1.77881	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399	3.61482	-0.419343	0.0651233	0.0809291	0.313224	0.248994
1477010458950000	-12.7442	-8.48707	4.78322	3.60652	-0.382685	R	1.67235	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863	3.59385	-0.423782	0.0658493	0.0808273	0.312911	0.248608
1477010459000000	-13.0219	-8.57652	4.84413	3.56393	-0.410245	L	4.14402	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151	3.57266	-0.428154	0.0661631	0.0807542	0.312459	0.248267
1477010459050000	-13.2712	-8.67659	4.90875	3.5396	-0.412192	R	2.78354	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267	3.55126	-0.432459	0.0663432	0.0806836	0.311975	0.247912
1477010459100000	-13.4927	-8.7237	4.87506	3.50087	-0.435138	L	1.82104	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214	3.52963	-0.436695	0.0665571	0.0807602	0.311493	0.247684
1477010459150000	-13.7094	-8.76293	4.78456	3.45841	-0.466289	R	3.67084	-13.6376	-8.26343	-13.8392	-8.91729	-4.61524	-1.76997	3.5078	-0.440862	0.0668447	0.0810902	0.311036	0.247788
1477010459200000	-13.9347	-8.87559	4.80259	3.45366	-0.443205	L	0.982071	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662	3.48576	-0.444959	0.0671684	0.0812743	0.310587	0.247635
1477010459250000	-14.1865	-8.96718	4.90029	3.44164	-0.423318	R	2.95998	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086	3.46351	-0.448987	0.0673816	0.0814069	0.31011	0.247334
1477010459300000	-14.409	-9.0809	4.90437	3.44262	-0.396296	L	0.71858	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402	3.44106	-0.452943	0.0676623	0.081398	0.309639	0.246955
1477010459350000	-14.6382	-9.15158	4.8833	3.42264	-0.39829	R	0.278145	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573	3.41841	-0.456828	0.0679825	0.0813873	0.309177	0.246579
1477010459400000	-14.9245	-9.14854	4.92402	3.362	-0.446879	L	1.95803	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603	3.39557	-0.46064	0.068054	0.0816581	0.308716	0.246361
1477010459450000	-15.1832	-9.22176	4.96005	3.3471	-0.436454	R	4.54945	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125	3.37254	-0.46438	0.0680555	0.0818539	0.308272	0.246066
1477010459500000	-15.4469	-9.33936	5.00817	3.35346	-0.401442	L	5.40268	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269	3.34932	-0.468047	0.067997	0.0818134	0.307847	0.245704
1477010459550000	-15.6899	-9.36788	4.95319	3.31771	-0.42812	R	2.07636	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159	3.32592	-0.47164	0.0679345	0.0818277	0.307398	0.245339
1477010459600000	-15.9466	-9.45404	4.98101	3.31512	-0.404897	L	2.16122	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484	3.30234	-0.475158	0.0678491	0.0817377	0.306958	0.245006
1477010459650000	-16.1981	-9.46251	4.95641	3.27554	-0.433024	R	2.28482	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734	3.27858	-0.478601	0.0677548	0.0817058	0.306517	0.244639
1477010459700000	-16.4497	-9.45655	4.95829	3.23651	-0.4539	L	0.494318	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198	3.25465	-0.481969	0.0676557	0.0817919	0.306086	0.244315
1477010459750000	-16.6678	-9.45564	4.89583	3.20382	-0.471385	R	5.1483	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301	3.23055	-0.48526	0.0675818	0.0819885	0.305631	0.244054
1477010459800000	-16.9512	-9.44087	4.94703	3.16343	-0.490495	L	1.46712	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773	3.20629	-0.488475	0.067482	0.0823638	0.305202	0.243954
1477010459850000	-17.2031	-9.50121	4.97935	3.16996	-0.446944	R	7.9107	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479	3.18186	-0.491613	0.0673857	0.0824934	0.3048	0.243611
1477010459900000	-17.4632	-9.52003	4.9955	3.15326	-0.439929	L	0.507328	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024	3.15728	-0.494673	0.0673045	0.0825738	0.304419	0.243254
1477010459950000	-17.7209	-9.50884	4.98761	3.12137	-0.456825	R	1.69129	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703	3.13255	-0.497655	0.0672456	0.0827017	0.304034	0.242915
1477010460000000	-17.9756	-9.4765	4.99712	3.08703	-0.470294	L	0.184735	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151	3.10767	-0.500558	0.0672105	0.082955	0.303662	0.242629
1477010460050000	-18.2196	-9.43815	4.97025	3.04862	-0.495076	R	0.6923	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648	3.08264	-0.503383	0.0671775	0.0833571	0.303259	0.242458
1477010460100000	-18.4207	-9.4856	4.8968	3.05954	-0.454345	L	2.31512	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847	3.05747	-0.506127	0.0670834	0.0834382	0.302823	0.242104
1477010460150000	-18.6569	-9.47345	4.90413	3.04662	-0.436811	R	1.70255	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522	3.03216	-0.508793	0.0669871	0.0834785	0.302396	0.241778
1477010460200000	-18.9054	-9.46508	4.90763	3.0326	-0.427519	L	0.270383	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707	3.00672	-0.511377	0.0668948	0.0834554	0.30198	0.241512
1477010460250000	-19.1355	-9.4273	4.9051	3.01121	-0.423124	R	3.94713	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927	2.98115	-0.513881	0.0667986	0.0834379	0.30157	0.241276
1477010460300000	-19.3819	-9.30655	4.93212	2.95112	-0.468549	L	3.01302	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083	2.95546	-0.516304	0.0667056	0.0837379	0.301165	0.240936
1477010460350000	-19.6153	-9.23013	4.90788	2.90925	-0.498961	R	1.12459	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907	2.92964	-0.518645	0.0666112	0.084201	0.30074	0.240663
1477010460400000	-19.8676	-9.106	4.94932	2.85553	-0.531886	L	1.30601	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408	2.90371	-0.520904	0.0665287	0.0851786	0.300318	0.240708
1477010460450000	-20.1053	-9.00406	4.96537	2.81707	-0.544184	R	4.93828	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215	2.87767	-0.523081	0.0664502	0.0865212	0.299894	0.240976
1477010460500000	-20.2772	-9.13575	4.78894	2.88144	-0.441934	L	14.7496	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303	2.85151	-0.525176	0.0663788	0.0865583	0.299467	0.240767
1477010460550000	-20.516	-9.09445	4.80008	2.87285	-0.421932	R	1.55454	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334	2.82525	-0.527187	0.0662978	0.0865108	0.299047	0.240734
1477010460600000	-20.7375	-8.99797	4.80246	2.83815	-0.437658	L	0.715842	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296	2.79889	-0.529115	0.0662258	0.0865097	0.298629	0.240601
1477010460650000	-20.9795	-8.91703	4.81817	2.81191	-0.445452	R	2.45731	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179	2.77244	-0.53096	0.0661379	0.0864997	0.298222	0.240456
1477010460700000	-21.1756	-8.84899	4.77038	2.79315	-0.442155	L	1.2957	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972	2.74589	-0.532721	0.0660864	0.0864382	0.297806	0.240429
1477010460750000	-21.4086	-8.76128	4.77605	2.7665	-0.452223	R	1.92204	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666	2.71925	-0.534397	0.0660161	0.0863618	0.297398	0.240392
1477010460800000	-21.601	-8.73704	4.70009	2.76988	-0.423449	L	1.75531	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925	2.69253	-0.53599	0.0659967	0.0862508	0.296987	0.240921
1477010460850000	-21.792	-8.59424	4.65494	2.70699	-0.493483	R	6.55917	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712	2.66574	-0.537498	0.0660518	0.086132	0.296589	0.240938
1477010460900000	-21.9951	-8.5177	4.63125	2.69197	-0.482745	L	0.198191	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043	2.63886	-0.53892	0.0661419	0.0860232	0.296187	0.241149
1477010460950000	-22.2046	-8.41084	4.65168	2.67284	-0.468139	R	1.98429	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232	2.61191	-0.540258	0.0662312	0.0859273	0.295776	0.241445
1477010461000000	-22.4361	-8.31209	4.6784	2.65604	-0.460187	L	1.22822	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427	2.5849	-0.54151	0.0662346	0.0858741	0.295379	0.24185
1477010461050000	-22.627	-8.19615	4.65339	2.62491	-0.47593	R	0.909299	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145	2.55783	-0.542677	0.0662733	0.085853	0.294975	0.242226
1477010461100000	-22.8654	-7.95338	4.79513	2.55441	-0.526496	L	5.92551	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848	2.53069	-0.543759	0.0662145	0.0857487	0.294581	0.241952
1477010461150000	-23.0559	-7.80329	4.77313	2.50628	-0.571819	R	3.53636	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637	2.5035	-0.544754	0.0661638	0.0856554	0.294178	0.241625
1477010461200000	-23.2843	-7.6254	4.84819	2.47048	-0.578265	L	2.24152	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967	2.47627	-0.545663	0.0660741	0.0856192	0.293776	0.241306
1477010461250000	-23.4845	-7.48623	4.86877	2.4619	-0.53752	R	1.75366	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828	2.44898	-0.546486	0.0659846	0.0855587	0.293411	0.240977
1477010461300000	-23.6504	-7.34245	4.83337	2.43566	-0.537705	L	0.66116	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746	2.42166	-0.547223	0.0658969	0.0854778	0.293032	0.240654
1477010461350000	-23.8416	-7.18242	4.85168	2.41467	-0.524516	R	0.916119	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445	2.3943	-0.547873	0.0658074	0.0853961	0.292682	0.240336
1477010461400000	-24.0027	-7.0899	4.76181	2.41017	-0.50293	L	2.08901	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916	2.3669	-0.548437	0.0657204	0.0852915	0.292343	0.24019
1477010461450000	-24.1704	-6.90754	4.76834	2.37143	-0.524489	R	1.97071	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149	2.33948	-0.548915	0.0656346	0.0851795	0.291981	0.239963
1477010461500000	-24.332	-6.65454	4.84863	2.31471	-0.556099	L	3.2361	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138	2.31204	-0.549305	0.0655507	0.0851288	0.291595	0.239643
1477010461550000	-24.4993	-6.47787	4.8426	2.28195	-0.572828	R	3.48688	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873	2.28457	-0.549609	0.0654636	0.0850733	0.291205	0.23933
1477010461600000	-24.5973	-6.33862	4.73236	2.25505	-0.573658	L	5.30555	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347	2.25709	-0.549826	0.0654594	0.0849636	0.290826	0.239021
1477010461650000	-24.7381	-6.14969	4.7306	2.224	-0.576002	R	0.306945	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553	2.2296	-0.549957	0.0654797	0.084855	0.290455	0.238709
1477010461700000	-24.9209	-5.94496	4.78909	2.20112	-0.568084	L	2.71859	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484	2.2021	-0.55	0.0654161	0.0847568	0.290068	0.238391
1477010461750000	-25.0518	-5.74019	4.79552	2.17049	-0.566677	R	1.85512	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132	2.1746	-0.549957	0.0653653	0.0846692	0.289684	0.238074
1477010461800000	-25.1844	-5.56863	4.76156	2.15021	-0.558834	L	0.348935	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492	2.1471	-0.549826	0.0653163	0.0845592	0.2893	0.237767
1477010461850000	-25.3379	-5.38322	4.77351	2.14435	-0.518424	R	1.32673	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557	2.11961	-0.549609	0.0652362	0.0844477	0.28895	0.237494
1477010461900000	-25.482	-5.15867	4.81707	2.1173	-0.518589	L	0.620126	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322	2.09213	-0.549305	0.0651504	0.0843387	0.288627	0.237193
1477010461950000	-25.6136	-4.98153	4.79515	2.11452	-0.474563	R	6.36298	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781	2.06467	-0.548915	0.0650719	0.0842339	0.288438	0.236966
1477010462000000	-25.7277	-4.80919	4.74474	2.0972	-0.468757	L	0.561624	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893	2.03722	-0.548437	0.0649964	0.0841806	0.288288	0.236849
1477010462050000	-25.8486	-4.60349	4.75022	2.07907	-0.456929	R	0.21263	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764	2.0098	-0.547873	0.0649405	0.0841483	0.288242	0.236755
1477010462100000	-25.961	-4.36021	4.79569	2.04785	-0.465126	L	0.537721	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279	1.98241	-0.547223	0.0649088	0.0840717	0.288221	0.236558
1477010462150000	-26.07	-4.13914	4.79359	2.00343	-0.519099	R	11.1242	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471	1.95504	-0.546486	0.0649151	0.0839959	0.288042	0.236308
1477010462200000	-26.1613	-3.85513	4.87802	1.96118	-0.535167	L	2.01048	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337	1.92772	-0.545663	0.0649334	0.0838895	0.287809	0.236001
1477010462250000	-26.2352	-3.61752	4.87608	1.90935	-0.590044	R	3.52782	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875	1.90044	-0.544754	0.0649325	0.0837902	0.287454	0.23571
1477010462300000	-26.2638	-3.35045	4.89518	1.85731	-0.613687	L	4.37253	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081	1.8732	-0.543759	0.0648554	0.0837439	0.287094	0.235465
1477010462350000	-26.3135	-3.10582	4.89795	1.81149	-0.643051	R	0.482921	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954	1.84601	-0.542677	0.0647717	0.0837284	0.286811	0.23525
1477010462400000	-26.3375	-2.87074	4.87593	1.76999	-0.653545	L	1.41133	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493	1.81888	-0.54151	0.0647179	0.0837196	0.286653	0.235019
1477010462450000	-26.3957	-2.6443	4.86334	1.74815	-0.635771	R	1.43702	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696	1.7918	-0.540258	0.0646608	0.0836931	0.286459	0.234762
1477010462500000	-26.4717	-2.49066	4.754	1.74051	-0.613844	L	5.83142	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562	1.76479	-0.53892	0.06458	0.0835874	0.286163	0.234471
1477010462550000	-26.5272	-2.25562	4.76188	1.7244	-0.585104	R	1.02033	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091	1.73784	-0.537498	0.0644977	0.0834825	0.285821	0.234182
1477010462600000	-26.5771	-2.05939	4.70971	1.70539	-0.575908	L	1.22254	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284	1.71097	-0.53599	0.0644203	0.0834189	0.285465	0.233945
